operation, active cores, seconds, nanoseconds, bytes, iterations, budget
write, 0, 0, 13749985, 131072, 8192, 160
write, 0, 0, 13747094, 131072, 8192, 160
write, 0, 0, 13744314, 131072, 8192, 160
write, 0, 0, 13746535, 131072, 8192, 160
write, 0, 0, 13752755, 131072, 8192, 160
write, 0, 0, 13749635, 131072, 8192, 160
write, 0, 0, 13747465, 131072, 8192, 160
write, 0, 0, 13750765, 131072, 8192, 160
write, 0, 0, 13747495, 131072, 8192, 160
write, 0, 0, 13749295, 131072, 8192, 160
write, 0, 0, 13741654, 131072, 8192, 160
write, 0, 0, 13749425, 131072, 8192, 160
write, 0, 0, 13752506, 131072, 8192, 160
write, 0, 0, 13747675, 131072, 8192, 160
write, 0, 0, 13753356, 131072, 8192, 160
write, 0, 0, 13747455, 131072, 8192, 160
write, 0, 0, 13749655, 131072, 8192, 160
write, 0, 0, 13747055, 131072, 8192, 160
write, 0, 0, 13749505, 131072, 8192, 160
write, 0, 0, 13752925, 131072, 8192, 160
write, 0, 0, 13750495, 131072, 8192, 160
write, 0, 0, 13742424, 131072, 8192, 160
write, 0, 0, 13742385, 131072, 8192, 160
write, 0, 0, 13750125, 131072, 8192, 160
write, 0, 0, 13747085, 131072, 8192, 160
write, 0, 0, 13750085, 131072, 8192, 160
write, 0, 0, 13746865, 131072, 8192, 160
write, 0, 0, 13755586, 131072, 8192, 160
write, 0, 0, 13747715, 131072, 8192, 160
write, 0, 0, 13749985, 131072, 8192, 160
write, 0, 0, 13747405, 131072, 8192, 160
write, 0, 0, 13746604, 131072, 8192, 160
write, 0, 0, 13749415, 131072, 8192, 160
write, 0, 0, 13750535, 131072, 8192, 160
write, 0, 0, 13754955, 131072, 8192, 160
write, 0, 0, 13747595, 131072, 8192, 160
write, 0, 0, 13750175, 131072, 8192, 160
write, 0, 0, 13742534, 131072, 8192, 160
write, 0, 0, 13761746, 131072, 8192, 160
write, 0, 0, 13746674, 131072, 8192, 160
write, 0, 0, 13747414, 131072, 8192, 160
write, 0, 0, 13749715, 131072, 8192, 160
write, 0, 0, 13753225, 131072, 8192, 160
write, 0, 0, 13749915, 131072, 8192, 160
write, 0, 0, 13747465, 131072, 8192, 160
write, 0, 0, 13744905, 131072, 8192, 160
write, 0, 0, 13746754, 131072, 8192, 160
write, 0, 0, 13747465, 131072, 8192, 160
write, 0, 0, 13747104, 131072, 8192, 160
write, 0, 0, 13741784, 131072, 8192, 160
write, 0, 0, 13755756, 131072, 8192, 160
write, 0, 0, 13750075, 131072, 8192, 160
write, 0, 0, 13750645, 131072, 8192, 160
write, 0, 0, 13747545, 131072, 8192, 160
write, 0, 0, 13750305, 131072, 8192, 160
write, 0, 0, 13749885, 131072, 8192, 160
write, 0, 0, 13774627, 131072, 8192, 160
write, 0, 0, 13953485, 131072, 8192, 160
write, 0, 0, 13747285, 131072, 8192, 160
write, 1, 0, 13891439, 131072, 8192, 160
write, 1, 0, 13753166, 131072, 8192, 160
write, 1, 0, 13742744, 131072, 8192, 160
write, 1, 0, 13750205, 131072, 8192, 160
write, 1, 0, 13746945, 131072, 8192, 160
write, 1, 0, 13750465, 131072, 8192, 160
write, 1, 0, 13747515, 131072, 8192, 160
write, 1, 0, 13756446, 131072, 8192, 160
write, 1, 0, 13747905, 131072, 8192, 160
write, 1, 0, 13751525, 131072, 8192, 160
write, 1, 0, 13745255, 131072, 8192, 160
write, 1, 0, 13747555, 131072, 8192, 160
write, 1, 0, 13749595, 131072, 8192, 160
write, 1, 0, 13747534, 131072, 8192, 160
write, 1, 0, 13750455, 131072, 8192, 160
write, 1, 0, 13754155, 131072, 8192, 160
write, 1, 0, 13750155, 131072, 8192, 160
write, 1, 0, 13742514, 131072, 8192, 160
write, 1, 0, 13747465, 131072, 8192, 160
write, 1, 0, 13745184, 131072, 8192, 160
write, 1, 0, 13747595, 131072, 8192, 160
write, 1, 0, 13745164, 131072, 8192, 160
write, 1, 0, 13747585, 131072, 8192, 160
write, 1, 0, 13756086, 131072, 8192, 160
write, 1, 0, 13747834, 131072, 8192, 160
write, 1, 0, 13958356, 131072, 8192, 160
write, 1, 0, 13748825, 131072, 8192, 160
write, 1, 0, 13753165, 131072, 8192, 160
write, 1, 0, 13783299, 131072, 8192, 160
write, 1, 0, 13748115, 131072, 8192, 160
write, 1, 0, 13757005, 131072, 8192, 160
write, 1, 0, 13747185, 131072, 8192, 160
write, 1, 0, 13750295, 131072, 8192, 160
write, 1, 0, 13742284, 131072, 8192, 160
write, 1, 0, 13749635, 131072, 8192, 160
write, 1, 0, 13747834, 131072, 8192, 160
write, 1, 0, 13750115, 131072, 8192, 160
write, 1, 0, 13746975, 131072, 8192, 160
write, 1, 0, 13752925, 131072, 8192, 160
write, 1, 0, 13750646, 131072, 8192, 160
write, 1, 0, 13747575, 131072, 8192, 160
write, 1, 0, 13751175, 131072, 8192, 160
write, 1, 0, 13746985, 131072, 8192, 160
write, 1, 0, 13750225, 131072, 8192, 160
write, 1, 0, 13747465, 131072, 8192, 160
write, 1, 0, 13756076, 131072, 8192, 160
write, 1, 0, 13750575, 131072, 8192, 160
write, 1, 0, 13747525, 131072, 8192, 160
write, 1, 0, 13750235, 131072, 8192, 160
write, 1, 0, 13742484, 131072, 8192, 160
write, 1, 0, 13749655, 131072, 8192, 160
write, 1, 0, 13747775, 131072, 8192, 160
write, 1, 0, 13750165, 131072, 8192, 160
write, 1, 0, 13753096, 131072, 8192, 160
write, 1, 0, 13750685, 131072, 8192, 160
write, 1, 0, 13747365, 131072, 8192, 160
write, 1, 0, 13747625, 131072, 8192, 160
write, 1, 0, 13749805, 131072, 8192, 160
write, 1, 0, 13747525, 131072, 8192, 160
write, 1, 0, 13750295, 131072, 8192, 160
write, 1, 0, 13752455, 131072, 8192, 160
write, 1, 0, 13750255, 131072, 8192, 160
write, 1, 0, 13747585, 131072, 8192, 160
write, 1, 0, 13768457, 131072, 8192, 160
write, 1, 0, 13750045, 131072, 8192, 160
write, 1, 0, 13747655, 131072, 8192, 160
write, 1, 0, 13749945, 131072, 8192, 160
write, 1, 0, 13747555, 131072, 8192, 160
write, 1, 0, 13755685, 131072, 8192, 160
write, 1, 0, 13747795, 131072, 8192, 160
write, 1, 0, 13750185, 131072, 8192, 160
write, 1, 0, 13747504, 131072, 8192, 160
write, 1, 0, 13746865, 131072, 8192, 160
write, 1, 0, 13747174, 131072, 8192, 160
write, 1, 0, 13742484, 131072, 8192, 160
write, 1, 0, 13754986, 131072, 8192, 160
write, 1, 0, 13747955, 131072, 8192, 160
write, 1, 0, 13750136, 131072, 8192, 160
write, 1, 0, 13747495, 131072, 8192, 160
write, 1, 0, 13750085, 131072, 8192, 160
write, 1, 0, 13741834, 131072, 8192, 160
write, 1, 0, 13747445, 131072, 8192, 160
write, 1, 0, 13750205, 131072, 8192, 160
write, 1, 0, 13756176, 131072, 8192, 160
write, 1, 0, 13750015, 131072, 8192, 160
write, 1, 0, 13742414, 131072, 8192, 160
write, 1, 0, 13750435, 131072, 8192, 160
write, 1, 0, 13746724, 131072, 8192, 160
write, 1, 0, 13745364, 131072, 8192, 160
write, 1, 0, 13747445, 131072, 8192, 160
write, 1, 0, 13747524, 131072, 8192, 160
write, 1, 0, 13755975, 131072, 8192, 160
write, 1, 0, 13747725, 131072, 8192, 160
write, 1, 0, 13745195, 131072, 8192, 160
write, 1, 0, 13747525, 131072, 8192, 160
write, 1, 0, 13749695, 131072, 8192, 160
write, 1, 0, 13750575, 131072, 8192, 160
write, 1, 0, 13750565, 131072, 8192, 160
write, 1, 0, 13755066, 131072, 8192, 160
write, 1, 0, 13747295, 131072, 8192, 160
write, 2, 0, 13755316, 131072, 8192, 160
write, 2, 0, 13754156, 131072, 8192, 160
write, 2, 0, 13745895, 131072, 8192, 160
write, 2, 0, 13756966, 131072, 8192, 160
write, 2, 0, 13745145, 131072, 8192, 160
write, 2, 0, 13746874, 131072, 8192, 160
write, 2, 0, 13744744, 131072, 8192, 160
write, 2, 0, 13746864, 131072, 8192, 160
write, 2, 0, 13744934, 131072, 8192, 160
write, 2, 0, 13744825, 131072, 8192, 160
write, 2, 0, 13752535, 131072, 8192, 160
write, 2, 0, 13745544, 131072, 8192, 160
write, 2, 0, 13746805, 131072, 8192, 160
write, 2, 0, 13744925, 131072, 8192, 160
write, 2, 0, 13750135, 131072, 8192, 160
write, 2, 0, 13744964, 131072, 8192, 160
write, 2, 0, 13746824, 131072, 8192, 160
write, 2, 0, 13745004, 131072, 8192, 160
write, 2, 0, 13751325, 131072, 8192, 160
write, 2, 0, 13747044, 131072, 8192, 160
write, 2, 0, 13745034, 131072, 8192, 160
write, 2, 0, 13746685, 131072, 8192, 160
write, 2, 0, 13744835, 131072, 8192, 160
write, 2, 0, 13746825, 131072, 8192, 160
write, 2, 0, 13756546, 131072, 8192, 160
write, 2, 0, 13752245, 131072, 8192, 160
write, 2, 0, 13745785, 131072, 8192, 160
write, 2, 0, 13744895, 131072, 8192, 160
write, 2, 0, 13746665, 131072, 8192, 160
write, 2, 0, 13744924, 131072, 8192, 160
write, 2, 0, 13746744, 131072, 8192, 160
write, 2, 0, 13744894, 131072, 8192, 160
write, 2, 0, 13749565, 131072, 8192, 160
write, 2, 0, 13751476, 131072, 8192, 160
write, 2, 0, 13747155, 131072, 8192, 160
write, 2, 0, 13744945, 131072, 8192, 160
write, 2, 0, 13744855, 131072, 8192, 160
write, 2, 0, 13746785, 131072, 8192, 160
write, 2, 0, 13744954, 131072, 8192, 160
write, 2, 0, 13746784, 131072, 8192, 160
write, 2, 0, 13948635, 131072, 8192, 160
write, 2, 0, 13753786, 131072, 8192, 160
write, 2, 0, 13744995, 131072, 8192, 160
write, 2, 0, 13749825, 131072, 8192, 160
write, 2, 0, 13744814, 131072, 8192, 160
write, 2, 0, 13744874, 131072, 8192, 160
write, 2, 0, 13746745, 131072, 8192, 160
write, 2, 0, 13744895, 131072, 8192, 160
write, 2, 0, 13752495, 131072, 8192, 160
write, 2, 0, 13745094, 131072, 8192, 160
write, 2, 0, 13746735, 131072, 8192, 160
write, 2, 0, 13748185, 131072, 8192, 160
write, 2, 0, 13746965, 131072, 8192, 160
write, 2, 0, 13745004, 131072, 8192, 160
write, 2, 0, 13744854, 131072, 8192, 160
write, 2, 0, 13746774, 131072, 8192, 160
write, 2, 0, 13750685, 131072, 8192, 160
write, 2, 0, 13746864, 131072, 8192, 160
write, 2, 0, 13744974, 131072, 8192, 160
write, 2, 0, 13746655, 131072, 8192, 160
write, 2, 0, 13744815, 131072, 8192, 160
write, 2, 0, 13746875, 131072, 8192, 160
write, 2, 0, 13744875, 131072, 8192, 160
write, 2, 0, 13749745, 131072, 8192, 160
write, 2, 0, 13747535, 131072, 8192, 160
write, 2, 0, 13744945, 131072, 8192, 160
write, 2, 0, 13746885, 131072, 8192, 160
write, 2, 0, 13744765, 131072, 8192, 160
write, 2, 0, 13746795, 131072, 8192, 160
write, 2, 0, 13744864, 131072, 8192, 160
write, 2, 0, 13749605, 131072, 8192, 160
write, 2, 0, 13750935, 131072, 8192, 160
write, 2, 0, 13744944, 131072, 8192, 160
write, 2, 0, 13746904, 131072, 8192, 160
write, 2, 0, 13744915, 131072, 8192, 160
write, 2, 0, 13746625, 131072, 8192, 160
write, 2, 0, 13744805, 131072, 8192, 160
write, 2, 0, 13746785, 131072, 8192, 160
write, 2, 0, 13749805, 131072, 8192, 160
write, 2, 0, 13747455, 131072, 8192, 160
write, 2, 0, 13745045, 131072, 8192, 160
write, 2, 0, 13744895, 131072, 8192, 160
write, 2, 0, 13746685, 131072, 8192, 160
write, 2, 0, 13744894, 131072, 8192, 160
write, 2, 0, 13746844, 131072, 8192, 160
write, 2, 0, 13744824, 131072, 8192, 160
write, 2, 0, 13752545, 131072, 8192, 160
write, 2, 0, 13745104, 131072, 8192, 160
write, 2, 0, 13749735, 131072, 8192, 160
write, 2, 0, 13745075, 131072, 8192, 160
write, 2, 0, 13744935, 131072, 8192, 160
write, 2, 0, 13746775, 131072, 8192, 160
write, 2, 0, 13744945, 131072, 8192, 160
write, 2, 0, 13751766, 131072, 8192, 160
write, 2, 0, 13745615, 131072, 8192, 160
write, 2, 0, 13746755, 131072, 8192, 160
write, 2, 0, 13747615, 131072, 8192, 160
write, 2, 0, 13746864, 131072, 8192, 160
write, 2, 0, 13766006, 131072, 8192, 160
write, 2, 0, 13746495, 131072, 8192, 160
write, 3, 0, 13795239, 131072, 8192, 160
write, 3, 0, 13746945, 131072, 8192, 160
write, 3, 0, 13745874, 131072, 8192, 160
write, 3, 0, 13746795, 131072, 8192, 160
write, 3, 0, 13754376, 131072, 8192, 160
write, 3, 0, 13746935, 131072, 8192, 160
write, 3, 0, 13744965, 131072, 8192, 160
write, 3, 0, 13746805, 131072, 8192, 160
write, 3, 0, 13744954, 131072, 8192, 160
write, 3, 0, 13748344, 131072, 8192, 160
write, 3, 0, 13746915, 131072, 8192, 160
write, 3, 0, 13744945, 131072, 8192, 160
write, 3, 0, 13753616, 131072, 8192, 160
write, 3, 0, 13744955, 131072, 8192, 160
write, 3, 0, 13746825, 131072, 8192, 160
write, 3, 0, 13745005, 131072, 8192, 160
write, 3, 0, 13747005, 131072, 8192, 160
write, 3, 0, 13744934, 131072, 8192, 160
write, 3, 0, 13744974, 131072, 8192, 160
write, 3, 0, 13752595, 131072, 8192, 160
write, 3, 0, 13745145, 131072, 8192, 160
write, 3, 0, 13952665, 131072, 8192, 160
write, 3, 0, 13745185, 131072, 8192, 160
write, 3, 0, 13746815, 131072, 8192, 160
write, 3, 0, 13744914, 131072, 8192, 160
write, 3, 0, 13746744, 131072, 8192, 160
write, 3, 0, 13744934, 131072, 8192, 160
write, 3, 0, 13756025, 131072, 8192, 160
write, 3, 0, 13745195, 131072, 8192, 160
write, 3, 0, 13744915, 131072, 8192, 160
write, 3, 0, 13746775, 131072, 8192, 160
write, 3, 0, 13745075, 131072, 8192, 160
write, 3, 0, 13746845, 131072, 8192, 160
write, 3, 0, 13744874, 131072, 8192, 160
write, 3, 0, 13752665, 131072, 8192, 160
write, 3, 0, 13745345, 131072, 8192, 160
write, 3, 0, 13765137, 131072, 8192, 160
write, 3, 0, 13744844, 131072, 8192, 160
write, 3, 0, 13744864, 131072, 8192, 160
write, 3, 0, 13746884, 131072, 8192, 160
write, 3, 0, 13744804, 131072, 8192, 160
write, 3, 0, 13746965, 131072, 8192, 160
write, 3, 0, 13750375, 131072, 8192, 160
write, 3, 0, 13746884, 131072, 8192, 160
write, 3, 0, 13744924, 131072, 8192, 160
write, 3, 0, 13744925, 131072, 8192, 160
write, 3, 0, 13749815, 131072, 8192, 160
write, 3, 0, 13745054, 131072, 8192, 160
write, 3, 0, 13746774, 131072, 8192, 160
write, 3, 0, 13750065, 131072, 8192, 160
write, 3, 0, 13747395, 131072, 8192, 160
write, 3, 0, 13744864, 131072, 8192, 160
write, 3, 0, 13746834, 131072, 8192, 160
write, 3, 0, 13744814, 131072, 8192, 160
write, 3, 0, 13744874, 131072, 8192, 160
write, 3, 0, 13746695, 131072, 8192, 160
write, 3, 0, 13744825, 131072, 8192, 160
write, 3, 0, 13752395, 131072, 8192, 160
write, 3, 0, 13745104, 131072, 8192, 160
write, 3, 0, 13746895, 131072, 8192, 160
write, 3, 0, 13744995, 131072, 8192, 160
write, 3, 0, 13746815, 131072, 8192, 160
write, 3, 0, 13744965, 131072, 8192, 160
write, 3, 0, 13745095, 131072, 8192, 160
write, 3, 0, 13754305, 131072, 8192, 160
write, 3, 0, 13745905, 131072, 8192, 160
write, 3, 0, 13746924, 131072, 8192, 160
write, 3, 0, 13744914, 131072, 8192, 160
write, 3, 0, 13746655, 131072, 8192, 160
write, 3, 0, 13752825, 131072, 8192, 160
write, 3, 0, 13747625, 131072, 8192, 160
write, 3, 0, 13744995, 131072, 8192, 160
write, 3, 0, 13750695, 131072, 8192, 160
write, 3, 0, 13747075, 131072, 8192, 160
write, 3, 0, 13745065, 131072, 8192, 160
write, 3, 0, 13746645, 131072, 8192, 160
write, 3, 0, 13744935, 131072, 8192, 160
write, 3, 0, 13746795, 131072, 8192, 160
write, 3, 0, 13744814, 131072, 8192, 160
write, 3, 0, 13765476, 131072, 8192, 160
write, 3, 0, 13745564, 131072, 8192, 160
write, 3, 0, 13744934, 131072, 8192, 160
write, 3, 0, 13746614, 131072, 8192, 160
write, 3, 0, 13747815, 131072, 8192, 160
write, 3, 0, 13746795, 131072, 8192, 160
write, 3, 0, 13744904, 131072, 8192, 160
write, 3, 0, 13746924, 131072, 8192, 160
write, 3, 0, 13750795, 131072, 8192, 160
write, 3, 0, 13747025, 131072, 8192, 160
write, 3, 0, 13744914, 131072, 8192, 160
write, 3, 0, 13744884, 131072, 8192, 160
write, 3, 0, 13746714, 131072, 8192, 160
write, 3, 0, 13744994, 131072, 8192, 160
write, 3, 0, 13746895, 131072, 8192, 160
write, 3, 0, 13744955, 131072, 8192, 160
write, 3, 0, 13953235, 131072, 8192, 160
write, 3, 0, 13747245, 131072, 8192, 160
write, 3, 0, 13747065, 131072, 8192, 160
write, 3, 0, 13744944, 131072, 8192, 160
write, 3, 0, 13744884, 131072, 8192, 160
write, 0, 0, 17040804, 131072, 8192, 200
write, 0, 0, 17023493, 131072, 8192, 200
write, 0, 0, 17031073, 131072, 8192, 200
write, 0, 0, 17014051, 131072, 8192, 200
write, 0, 0, 17019102, 131072, 8192, 200
write, 0, 0, 17015852, 131072, 8192, 200
write, 0, 0, 17019742, 131072, 8192, 200
write, 0, 0, 17022732, 131072, 8192, 200
write, 0, 0, 17025383, 131072, 8192, 200
write, 0, 0, 17022412, 131072, 8192, 200
write, 0, 0, 17019842, 131072, 8192, 200
write, 0, 0, 17013502, 131072, 8192, 200
write, 0, 0, 17019662, 131072, 8192, 200
write, 0, 0, 17021332, 131072, 8192, 200
write, 0, 0, 17025182, 131072, 8192, 200
write, 0, 0, 17019382, 131072, 8192, 200
write, 0, 0, 17019121, 131072, 8192, 200
write, 0, 0, 17022112, 131072, 8192, 200
write, 0, 0, 17019732, 131072, 8192, 200
write, 0, 0, 17019112, 131072, 8192, 200
write, 0, 0, 17025133, 131072, 8192, 200
write, 0, 0, 17015381, 131072, 8192, 200
write, 0, 0, 17022912, 131072, 8192, 200
write, 0, 0, 17019732, 131072, 8192, 200
write, 0, 0, 17021912, 131072, 8192, 200
write, 0, 0, 17019222, 131072, 8192, 200
write, 0, 0, 17025093, 131072, 8192, 200
write, 0, 0, 17019692, 131072, 8192, 200
write, 0, 0, 17021422, 131072, 8192, 200
write, 0, 0, 17019682, 131072, 8192, 200
write, 0, 0, 17223663, 131072, 8192, 200
write, 0, 0, 17020562, 131072, 8192, 200
write, 0, 0, 17027423, 131072, 8192, 200
write, 0, 0, 17019492, 131072, 8192, 200
write, 0, 0, 17019702, 131072, 8192, 200
write, 0, 0, 17019902, 131072, 8192, 200
write, 0, 0, 17022002, 131072, 8192, 200
write, 0, 0, 17022333, 131072, 8192, 200
write, 0, 0, 17019792, 131072, 8192, 200
write, 0, 0, 17027543, 131072, 8192, 200
write, 0, 0, 17019342, 131072, 8192, 200
write, 0, 0, 17019572, 131072, 8192, 200
write, 0, 0, 17019022, 131072, 8192, 200
write, 0, 0, 17015112, 131072, 8192, 200
write, 0, 0, 17019682, 131072, 8192, 200
write, 0, 0, 17024453, 131072, 8192, 200
write, 0, 0, 17019452, 131072, 8192, 200
write, 0, 0, 17022142, 131072, 8192, 200
write, 0, 0, 17019732, 131072, 8192, 200
write, 0, 0, 17019912, 131072, 8192, 200
write, 0, 0, 17019892, 131072, 8192, 200
write, 0, 0, 17026932, 131072, 8192, 200
write, 0, 0, 17022122, 131072, 8192, 200
write, 0, 0, 17019612, 131072, 8192, 200
write, 0, 0, 17019502, 131072, 8192, 200
write, 0, 0, 17020772, 131072, 8192, 200
write, 0, 0, 17019292, 131072, 8192, 200
write, 0, 0, 17032994, 131072, 8192, 200
write, 0, 0, 17022322, 131072, 8192, 200
write, 0, 0, 17013412, 131072, 8192, 200
write, 0, 0, 17018942, 131072, 8192, 200
write, 0, 0, 17019672, 131072, 8192, 200
write, 0, 0, 17027403, 131072, 8192, 200
write, 0, 0, 17031473, 131072, 8192, 200
write, 0, 0, 17023342, 131072, 8192, 200
write, 0, 0, 17020752, 131072, 8192, 200
write, 0, 0, 17021923, 131072, 8192, 200
write, 0, 0, 17022762, 131072, 8192, 200
write, 0, 0, 17019072, 131072, 8192, 200
write, 0, 0, 17025273, 131072, 8192, 200
write, 0, 0, 17021672, 131072, 8192, 200
write, 0, 0, 17019682, 131072, 8192, 200
write, 0, 0, 17019452, 131072, 8192, 200
write, 0, 0, 17019562, 131072, 8192, 200
write, 0, 0, 17012641, 131072, 8192, 200
write, 0, 0, 17025002, 131072, 8192, 200
write, 0, 0, 17012672, 131072, 8192, 200
write, 0, 0, 17022002, 131072, 8192, 200
write, 0, 0, 17019542, 131072, 8192, 200
write, 0, 0, 17019482, 131072, 8192, 200
write, 0, 0, 17019212, 131072, 8192, 200
write, 0, 0, 17027183, 131072, 8192, 200
write, 0, 0, 17022502, 131072, 8192, 200
write, 0, 0, 17019752, 131072, 8192, 200
write, 0, 0, 17019802, 131072, 8192, 200
write, 0, 0, 17015651, 131072, 8192, 200
write, 0, 0, 17019062, 131072, 8192, 200
write, 0, 0, 17025032, 131072, 8192, 200
write, 0, 0, 17019372, 131072, 8192, 200
write, 0, 0, 17022082, 131072, 8192, 200
write, 0, 0, 17220332, 131072, 8192, 200
write, 0, 0, 17021032, 131072, 8192, 200
write, 0, 0, 17021453, 131072, 8192, 200
write, 0, 0, 17024942, 131072, 8192, 200
write, 0, 0, 17019442, 131072, 8192, 200
write, 0, 0, 17019642, 131072, 8192, 200
write, 0, 0, 17024543, 131072, 8192, 200
write, 0, 0, 17023022, 131072, 8192, 200
write, 0, 0, 17019192, 131072, 8192, 200
write, 0, 0, 17019692, 131072, 8192, 200
write, 1, 0, 17163587, 131072, 8192, 200
write, 1, 0, 17027763, 131072, 8192, 200
write, 1, 0, 17019712, 131072, 8192, 200
write, 1, 0, 17229203, 131072, 8192, 200
write, 1, 0, 17030303, 131072, 8192, 200
write, 1, 0, 17022352, 131072, 8192, 200
write, 1, 0, 17019622, 131072, 8192, 200
write, 1, 0, 17019992, 131072, 8192, 200
write, 1, 0, 17019772, 131072, 8192, 200
write, 1, 0, 17021652, 131072, 8192, 200
write, 1, 0, 17025263, 131072, 8192, 200
write, 1, 0, 17019962, 131072, 8192, 200
write, 1, 0, 17036454, 131072, 8192, 200
write, 1, 0, 17019752, 131072, 8192, 200
write, 1, 0, 17022933, 131072, 8192, 200
write, 1, 0, 17019772, 131072, 8192, 200
write, 1, 0, 17028143, 131072, 8192, 200
write, 1, 0, 17019552, 131072, 8192, 200
write, 1, 0, 17020122, 131072, 8192, 200
write, 1, 0, 17019722, 131072, 8192, 200
write, 1, 0, 17022443, 131072, 8192, 200
write, 1, 0, 17019072, 131072, 8192, 200
write, 1, 0, 17091639, 131072, 8192, 200
write, 1, 0, 17021002, 131072, 8192, 200
write, 1, 0, 17022262, 131072, 8192, 200
write, 1, 0, 17019832, 131072, 8192, 200
write, 1, 0, 17019792, 131072, 8192, 200
write, 1, 0, 17019252, 131072, 8192, 200
write, 1, 0, 17026873, 131072, 8192, 200
write, 1, 0, 17023602, 131072, 8192, 200
write, 1, 0, 17020222, 131072, 8192, 200
write, 1, 0, 17022263, 131072, 8192, 200
write, 1, 0, 17019732, 131072, 8192, 200
write, 1, 0, 17019992, 131072, 8192, 200
write, 1, 0, 17019632, 131072, 8192, 200
write, 1, 0, 17028093, 131072, 8192, 200
write, 1, 0, 17019692, 131072, 8192, 200
write, 1, 0, 17019752, 131072, 8192, 200
write, 1, 0, 17019692, 131072, 8192, 200
write, 1, 0, 17022153, 131072, 8192, 200
write, 1, 0, 17019822, 131072, 8192, 200
write, 1, 0, 17025592, 131072, 8192, 200
write, 1, 0, 17019952, 131072, 8192, 200
write, 1, 0, 17022042, 131072, 8192, 200
write, 1, 0, 17022442, 131072, 8192, 200
write, 1, 0, 17019702, 131072, 8192, 200
write, 1, 0, 17019812, 131072, 8192, 200
write, 1, 0, 17028012, 131072, 8192, 200
write, 1, 0, 17019892, 131072, 8192, 200
write, 1, 0, 17019882, 131072, 8192, 200
write, 1, 0, 17022052, 131072, 8192, 200
write, 1, 0, 17019222, 131072, 8192, 200
write, 1, 0, 17020022, 131072, 8192, 200
write, 1, 0, 17025403, 131072, 8192, 200
write, 1, 0, 17022162, 131072, 8192, 200
write, 1, 0, 17019672, 131072, 8192, 200
write, 1, 0, 17019792, 131072, 8192, 200
write, 1, 0, 17019022, 131072, 8192, 200
write, 1, 0, 17022062, 131072, 8192, 200
write, 1, 0, 17028073, 131072, 8192, 200
write, 1, 0, 17020302, 131072, 8192, 200
write, 1, 0, 17019732, 131072, 8192, 200
write, 1, 0, 17022153, 131072, 8192, 200
write, 1, 0, 17221012, 131072, 8192, 200
write, 1, 0, 17020592, 131072, 8192, 200
write, 1, 0, 17027733, 131072, 8192, 200
write, 1, 0, 17019912, 131072, 8192, 200
write, 1, 0, 17013782, 131072, 8192, 200
write, 1, 0, 17019812, 131072, 8192, 200
write, 1, 0, 17021343, 131072, 8192, 200
write, 1, 0, 17019862, 131072, 8192, 200
write, 1, 0, 17025132, 131072, 8192, 200
write, 1, 0, 17020002, 131072, 8192, 200
write, 1, 0, 17022192, 131072, 8192, 200
write, 1, 0, 17022662, 131072, 8192, 200
write, 1, 0, 17020352, 131072, 8192, 200
write, 1, 0, 17019181, 131072, 8192, 200
write, 1, 0, 17027422, 131072, 8192, 200
write, 1, 0, 17019942, 131072, 8192, 200
write, 1, 0, 17019592, 131072, 8192, 200
write, 1, 0, 17028663, 131072, 8192, 200
write, 1, 0, 17022242, 131072, 8192, 200
write, 1, 0, 17019382, 131072, 8192, 200
write, 1, 0, 17024613, 131072, 8192, 200
write, 1, 0, 17023072, 131072, 8192, 200
write, 1, 0, 17019682, 131072, 8192, 200
write, 1, 0, 17019832, 131072, 8192, 200
write, 1, 0, 17019732, 131072, 8192, 200
write, 1, 0, 17021462, 131072, 8192, 200
write, 1, 0, 17027123, 131072, 8192, 200
write, 1, 0, 17021082, 131072, 8192, 200
write, 1, 0, 17019832, 131072, 8192, 200
write, 1, 0, 17022312, 131072, 8192, 200
write, 1, 0, 17019762, 131072, 8192, 200
write, 1, 0, 17012941, 131072, 8192, 200
write, 1, 0, 17020012, 131072, 8192, 200
write, 1, 0, 17031904, 131072, 8192, 200
write, 1, 0, 17020022, 131072, 8192, 200
write, 1, 0, 17019882, 131072, 8192, 200
write, 1, 0, 17019892, 131072, 8192, 200
write, 2, 0, 17024702, 131072, 8192, 200
write, 2, 0, 17030873, 131072, 8192, 200
write, 2, 0, 17016942, 131072, 8192, 200
write, 2, 0, 17016642, 131072, 8192, 200
write, 2, 0, 17016462, 131072, 8192, 200
write, 2, 0, 17017952, 131072, 8192, 200
write, 2, 0, 17016621, 131072, 8192, 200
write, 2, 0, 17022282, 131072, 8192, 200
write, 2, 0, 17017192, 131072, 8192, 200
write, 2, 0, 17018002, 131072, 8192, 200
write, 2, 0, 17016461, 131072, 8192, 200
write, 2, 0, 17016351, 131072, 8192, 200
write, 2, 0, 17016482, 131072, 8192, 200
write, 2, 0, 17023462, 131072, 8192, 200
write, 2, 0, 17020312, 131072, 8192, 200
write, 2, 0, 17016891, 131072, 8192, 200
write, 2, 0, 17016571, 131072, 8192, 200
write, 2, 0, 17018022, 131072, 8192, 200
write, 2, 0, 17016742, 131072, 8192, 200
write, 2, 0, 17016502, 131072, 8192, 200
write, 2, 0, 17024302, 131072, 8192, 200
write, 2, 0, 17016562, 131072, 8192, 200
write, 2, 0, 17016492, 131072, 8192, 200
